Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Country,City,State,Region,Sales,Quantity,Discount,Profit
CA-2016-144337,2016-08-01,2016-08-05,Second Class,SG-20890,OFF-PA-10000249,United States,Amarillo,Texas,Central,19.648,2.0,0.2,6.6312
CA-2014-117478,2014-09-21,2014-09-24,First Class,LH-16750,OFF-BI-10000050,United States,Philadelphia,Pennsylvania,East,6.57,3.0,0.7,-5.037
CA-2017-147410,2017-09-04,2017-09-08,Standard Class,EJ-14155,OFF-ST-10003805,United States,Santa Ana,California,West,421.1,2.0,0.0,105.275
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,FUR-CH-10000785,United States,Newark,Ohio,East,760.116,6.0,0.3,-43.4352
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,FUR-FU-10004909,United States,Newark,Ohio,East,38.784,3.0,0.2,7.272
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,TEC-AC-10001553,United States,Newark,Ohio,East,122.328,9.0,0.2,1.5291
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,TEC-PH-10004774,United States,New York City,New York,East,25.98,2.0,0.0,0.7794
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,OFF-AR-10004582,United States,New York City,New York,East,3.28,2.0,0.0,1.476
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,OFF-ST-10000991,United States,New York City,New York,East,459.88,4.0,0.0,13.7964
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,OFF-SU-10002522,United States,New York City,New York,East,7.76,2.0,0.0,2.2504
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,OFF-AR-10004022,United States,New York City,New York,East,71.96,2.0,0.0,17.99
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,OFF-SU-10001218,United States,New York City,New York,East,54.9,5.0,0.0,15.372
CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,OFF-BI-10000174,United States,New York City,New York,East,9.28,2.0,0.2,3.248
US-2016-102239,2016-05-05,2016-05-06,First Class,LW-16990,FUR-TA-10003392,United States,Henderson,Nevada,West,1685.88,6.0,0.0,320.3172
US-2016-102239,2016-05-05,2016-05-06,First Class,LW-16990,OFF-BI-10001890,United States,Henderson,Nevada,West,5.728,2.0,0.2,2.0048
CA-2014-143168,2014-10-18,2014-10-23,Second Class,IG-15085,OFF-PA-10000167,United States,Seattle,Washington,West,61.96,2.0,0.0,27.882
CA-2014-143168,2014-10-18,2014-10-23,Second Class,IG-15085,OFF-BI-10003784,United States,Seattle,Washington,West,1.344,1.0,0.2,0.4704
CA-2017-104906,2017-02-13,2017-02-17,Standard Class,JP-15460,OFF-PA-10001184,United States,New York City,New York,East,17.94,3.0,0.0,8.7906
CA-2017-118122,2017-11-17,2017-11-24,Standard Class,GG-14650,OFF-BI-10002103,United States,Seattle,Washington,West,13.904,2.0,0.2,4.5188
US-2014-147774,2014-01-20,2014-01-26,Standard Class,MM-18280,OFF-BI-10003091,United States,Smyrna,Tennessee,South,67.194,1.0,0.7,-51.5154
CA-2017-166926,2017-12-01,2017-12-08,Standard Class,SO-20335,OFF-PA-10001593,United States,Seattle,Washington,West,41.86,7.0,0.0,18.837
CA-2017-166926,2017-12-01,2017-12-08,Standard Class,SO-20335,FUR-BO-10002598,United States,Seattle,Washington,West,141.96,2.0,0.0,41.1684
CA-2015-128013,2015-08-09,2015-08-16,Standard Class,MF-18250,FUR-FU-10000320,United States,New York City,New York,East,10.02,3.0,0.0,4.4088
CA-2015-128013,2015-08-09,2015-08-16,Standard Class,MF-18250,OFF-PA-10001815,United States,New York City,New York,East,144.12,3.0,0.0,69.1776
CA-2016-123176,2016-09-27,2016-09-29,Second Class,JG-15160,OFF-PA-10003971,United States,Atlanta,Georgia,South,17.94,3.0,0.0,8.7906
CA-2016-123176,2016-09-27,2016-09-29,Second Class,JG-15160,OFF-AR-10004685,United States,Atlanta,Georgia,South,13.89,3.0,0.0,4.5837
US-2016-117541,2016-11-14,2016-11-20,Standard Class,JM-16195,OFF-PA-10001609,United States,Newark,Delaware,East,16.45,5.0,0.0,7.567
US-2016-117541,2016-11-14,2016-11-20,Standard Class,JM-16195,FUR-FU-10000550,United States,Newark,Delaware,East,19.92,4.0,0.0,6.5736
CA-2016-166282,2016-04-16,2016-04-22,Standard Class,PK-19075,TEC-AC-10004209,United States,Nashville,Tennessee,South,35.168,4.0,0.2,8.3524
CA-2016-166282,2016-04-16,2016-04-22,Standard Class,PK-19075,OFF-PA-10003022,United States,Nashville,Tennessee,South,123.088,7.0,0.2,40.0036
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,FUR-TA-10001039,United States,Richmond,Indiana,Central,257.94,3.0,0.0,67.0644
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,TEC-PH-10002624,United States,Richmond,Indiana,Central,1879.96,4.0,0.0,545.1884
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,FUR-FU-10001473,United States,Richmond,Indiana,Central,27.46,2.0,0.0,9.8856
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,TEC-PH-10001819,United States,Richmond,Indiana,Central,89.98,2.0,0.0,43.1904
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,FUR-CH-10004287,United States,Richmond,Indiana,Central,828.6,3.0,0.0,240.294
CA-2015-163965,2015-11-20,2015-11-27,Standard Class,SS-20875,OFF-BI-10004728,United States,Miami,Florida,South,7.23,5.0,0.7,-5.784
CA-2015-163965,2015-11-20,2015-11-27,Standard Class,SS-20875,OFF-ST-10000918,United States,Miami,Florida,South,17.44,2.0,0.2,1.308
CA-2015-163965,2015-11-20,2015-11-27,Standard Class,SS-20875,OFF-BI-10004593,United States,Miami,Florida,South,62.88,4.0,0.7,-50.304
CA-2015-163965,2015-11-20,2015-11-27,Standard Class,SS-20875,FUR-BO-10001337,United States,Miami,Florida,South,290.352,3.0,0.2,-36.294
CA-2017-128783,2017-09-07,2017-09-07,Same Day,TG-21640,TEC-AC-10002473,United States,Saint Charles,Missouri,Central,113.52,4.0,0.0,46.5432
CA-2017-128783,2017-09-07,2017-09-07,Same Day,TG-21640,FUR-FU-10003623,United States,Saint Charles,Missouri,Central,135.3,5.0,0.0,37.884
CA-2014-122217,2014-11-24,2014-11-29,Standard Class,HP-14815,FUR-FU-10002045,United States,Virginia Beach,Virginia,South,111.15,5.0,0.0,48.906
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,TEC-PH-10002555,United States,Philadelphia,Pennsylvania,East,776.85,5.0,0.4,-181.265
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,OFF-BI-10002794,United States,Philadelphia,Pennsylvania,East,12.294,1.0,0.7,-8.6058
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,FUR-TA-10004086,United States,Philadelphia,Pennsylvania,East,154.764,3.0,0.4,-46.4292
US-2017-141558,2017-03-11,2017-03-16,Standard Class,MH-17290,OFF-ST-10004946,United States,Philadelphia,Pennsylvania,East,43.28,1.0,0.2,3.246
CA-2016-139941,2016-06-12,2016-06-17,Standard Class,CB-12415,OFF-PA-10000241,United States,Long Beach,New York,East,92.94,3.0,0.0,41.823
CA-2016-139941,2016-06-12,2016-06-17,Standard Class,CB-12415,OFF-AP-10004036,United States,Long Beach,New York,East,52.56,3.0,0.0,18.396
CA-2015-166583,2015-06-26,2015-06-30,Standard Class,VD-21670,TEC-PH-10001578,United States,Houston,Texas,Central,971.88,3.0,0.2,109.3365
CA-2017-100412,2017-12-22,2017-12-26,Standard Class,SR-20425,FUR-CH-10002647,United States,Tuscaloosa,Alabama,South,141.96,2.0,0.0,35.49
CA-2017-142909,2017-12-22,2017-12-25,Second Class,AG-10330,FUR-TA-10003008,United States,Mesa,Arizona,West,182.55,2.0,0.5,-135.087
CA-2014-137911,2014-10-09,2014-10-15,Standard Class,BP-11095,OFF-PA-10004071,United States,Jacksonville,North Carolina,South,88.768,2.0,0.2,31.0688
CA-2015-106208,2015-12-10,2015-12-15,Standard Class,JW-16075,OFF-AP-10004980,United States,Chicago,Illinois,Central,53.088,7.0,0.8,-108.8304
US-2015-136749,2015-12-25,2015-12-27,Second Class,LH-16900,FUR-FU-10000747,United States,Columbus,Georgia,South,275.88,6.0,0.0,46.8996
US-2015-136749,2015-12-25,2015-12-27,Second Class,LH-16900,OFF-BI-10004492,United States,Columbus,Georgia,South,157.9,5.0,0.0,74.213
CA-2017-126718,2017-04-29,2017-05-04,Standard Class,KT-16480,OFF-LA-10004055,United States,Orange,New Jersey,East,4.91,1.0,0.0,2.4059
CA-2016-131380,2016-03-28,2016-03-31,Second Class,CC-12220,OFF-ST-10002485,United States,Los Angeles,California,West,87.92,4.0,0.0,0.8792
CA-2016-131380,2016-03-28,2016-03-31,Second Class,CC-12220,OFF-PA-10001243,United States,Los Angeles,California,West,5.98,1.0,0.0,2.9302
CA-2015-145835,2015-05-13,2015-05-18,Second Class,BF-11170,TEC-PH-10004447,United States,Chicago,Illinois,Central,222.384,2.0,0.2,16.6788
CA-2015-145835,2015-05-13,2015-05-18,Second Class,BF-11170,OFF-FA-10002280,United States,Chicago,Illinois,Central,16.0,4.0,0.2,5.6
CA-2014-138709,2014-07-04,2014-07-09,Standard Class,MS-17770,OFF-PA-10004734,United States,Richmond,Virginia,South,21.84,3.0,0.0,10.92
CA-2014-138709,2014-07-04,2014-07-09,Standard Class,MS-17770,OFF-BI-10000145,United States,Richmond,Virginia,South,15.6,5.0,0.0,7.644
CA-2014-122070,2014-04-22,2014-04-24,Second Class,AH-10030,OFF-EN-10004773,United States,Troy,New York,East,247.84,8.0,0.0,121.4416
CA-2014-122070,2014-04-22,2014-04-24,Second Class,AH-10030,OFF-BI-10004970,United States,Troy,New York,East,9.912,3.0,0.2,3.3453
CA-2016-158610,2016-09-19,2016-09-22,First Class,CK-12595,OFF-ST-10000604,United States,Providence,Rhode Island,East,69.52,2.0,0.0,17.38
CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,OFF-AR-10003190,United States,San Francisco,California,West,11.52,4.0,0.0,3.2256
CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,FUR-CH-10000155,United States,San Francisco,California,West,717.72,3.0,0.2,71.772
CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,OFF-ST-10003058,United States,San Francisco,California,West,236.5,10.0,0.0,68.585
CA-2014-117464,2014-07-22,2014-07-24,Second Class,NP-18325,FUR-TA-10004767,United States,San Francisco,California,West,170.352,3.0,0.2,19.1646
US-2017-168613,2017-10-08,2017-10-14,Standard Class,GM-14440,FUR-CH-10002372,United States,New York City,New York,East,145.764,2.0,0.1,3.2392
CA-2017-125381,2017-04-25,2017-04-27,Second Class,SG-20605,TEC-AC-10000158,United States,San Francisco,California,West,107.97,3.0,0.0,22.6737
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,TEC-AC-10000158,United States,Houston,Texas,Central,143.96,5.0,0.2,1.7995
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,TEC-CO-10002313,United States,Houston,Texas,Central,2399.96,5.0,0.2,569.9905
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,OFF-PA-10002581,United States,Houston,Texas,Central,74.352,3.0,0.2,23.235
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,OFF-AP-10001205,United States,Houston,Texas,Central,87.168,8.0,0.8,-226.6368
US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,OFF-ST-10000344,United States,Houston,Texas,Central,32.232,3.0,0.2,2.4174
CA-2017-133067,2017-05-04,2017-05-10,Standard Class,MY-18295,OFF-BI-10002897,United States,Philadelphia,Pennsylvania,East,2.202,2.0,0.7,-1.5414
CA-2017-133067,2017-05-04,2017-05-10,Standard Class,MY-18295,OFF-BI-10003694,United States,Philadelphia,Pennsylvania,East,9.396,3.0,0.7,-7.5168
US-2016-144351,2016-11-14,2016-11-18,Standard Class,RC-19960,TEC-PH-10001644,United States,Baltimore,Maryland,East,89.97,3.0,0.0,25.1916
CA-2014-106054,2014-01-06,2014-01-07,First Class,JO-15145,OFF-AR-10002399,United States,Athens,Georgia,South,12.78,3.0,0.0,5.2398
CA-2016-138667,2016-12-27,2016-12-30,Second Class,MW-18220,TEC-AC-10003063,United States,Lancaster,Ohio,East,40.0,2.0,0.2,0.5
CA-2017-150609,2017-04-30,2017-05-04,Standard Class,NZ-18565,OFF-BI-10002071,United States,Los Angeles,California,West,23.24,5.0,0.2,7.553
CA-2017-128853,2017-04-21,2017-04-23,First Class,JM-15250,FUR-CH-10004218,United States,Baltimore,Maryland,East,908.82,9.0,0.0,227.205
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,OFF-SU-10000432,United States,Houston,Texas,Central,5.552,2.0,0.2,-1.041
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,OFF-AR-10003183,United States,Houston,Texas,Central,8.016,3.0,0.2,1.002
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,FUR-CH-10002017,United States,Houston,Texas,Central,74.592,4.0,0.3,-2.1312
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,FUR-FU-10003247,United States,Houston,Texas,Central,16.784,2.0,0.6,-22.2388
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,OFF-AP-10001563,United States,Houston,Texas,Central,38.864,4.0,0.8,-99.1032
CA-2016-164399,2016-11-12,2016-11-15,First Class,DW-13480,TEC-PH-10004908,United States,San Diego,California,West,203.976,3.0,0.2,25.497
CA-2016-164399,2016-11-12,2016-11-15,First Class,DW-13480,FUR-TA-10003392,United States,San Diego,California,West,674.352,3.0,0.2,-8.4294
CA-2016-116918,2016-10-01,2016-10-06,Second Class,JK-15205,OFF-BI-10004140,United States,Hialeah,Florida,South,5.388,4.0,0.7,-4.49
CA-2016-116918,2016-10-01,2016-10-06,Second Class,JK-15205,OFF-AR-10003631,United States,Hialeah,Florida,South,30.976,8.0,0.2,5.0336
CA-2016-110492,2016-02-12,2016-02-14,First Class,JS-15880,OFF-ST-10003716,United States,Atlanta,Georgia,South,1350.12,6.0,0.0,175.5156
CA-2016-110492,2016-02-12,2016-02-14,First Class,JS-15880,OFF-BI-10003274,United States,Atlanta,Georgia,South,15.92,4.0,0.0,7.4824
CA-2016-147683,2016-11-13,2016-11-17,Standard Class,PO-19180,FUR-FU-10004848,United States,Seattle,Washington,West,19.54,2.0,0.0,7.2298
CA-2014-116785,2014-04-26,2014-04-30,Standard Class,MH-17290,OFF-AR-10003504,United States,Los Angeles,California,West,21.4,5.0,0.0,6.206
CA-2014-116785,2014-04-26,2014-04-30,Standard Class,MH-17290,OFF-LA-10000305,United States,Los Angeles,California,West,12.6,2.0,0.0,5.796
US-2015-156797,2015-08-11,2015-08-15,Standard Class,PO-19180,OFF-AR-10001427,United States,New York City,New York,East,11.96,2.0,0.0,3.1096
US-2015-156797,2015-08-11,2015-08-15,Standard Class,PO-19180,TEC-PH-10004614,United States,New York City,New York,East,138.0,2.0,0.0,34.5
CA-2016-104276,2016-11-27,2016-12-03,Standard Class,HF-14995,TEC-PH-10001944,United States,Fort Lauderdale,Florida,South,116.76,1.0,0.2,14.595
CA-2016-104276,2016-11-27,2016-12-03,Standard Class,HF-14995,FUR-TA-10001039,United States,Fort Lauderdale,Florida,South,331.023,7.0,0.45,-114.3534
CA-2016-120369,2016-10-28,2016-10-28,Same Day,VB-21745,FUR-FU-10003806,United States,Rochester,New York,East,756.8,5.0,0.0,75.68
CA-2014-118276,2014-12-29,2015-01-02,Standard Class,MG-17890,FUR-FU-10002111,United States,Saint Charles,Illinois,Central,8.736,3.0,0.6,-4.8048
CA-2015-136658,2015-09-10,2015-09-17,Standard Class,BO-11425,OFF-AR-10000817,United States,New York City,New York,East,6.08,2.0,0.0,2.0672
CA-2017-137414,2017-10-02,2017-10-06,Standard Class,CM-12115,FUR-FU-10001424,United States,San Francisco,California,West,17.46,2.0,0.0,5.9364
CA-2017-137414,2017-10-02,2017-10-06,Standard Class,CM-12115,TEC-MA-10002930,United States,San Francisco,California,West,369.16,11.0,0.2,32.3015
CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,OFF-AR-10003759,United States,Phoenix,Arizona,West,2.912,2.0,0.2,0.91
CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,OFF-PA-10001837,United States,Phoenix,Arizona,West,20.736,4.0,0.2,7.2576
CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,OFF-PA-10001667,United States,Phoenix,Arizona,West,9.568,2.0,0.2,2.99
US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,OFF-PA-10000246,United States,Seattle,Washington,West,30.18,3.0,0.0,13.8828
US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,OFF-BI-10001078,United States,Seattle,Washington,West,51.648,12.0,0.2,18.7224
US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,OFF-BI-10000138,United States,Seattle,Washington,West,11.232,3.0,0.2,3.9312
CA-2017-154949,2017-10-15,2017-10-19,Standard Class,MC-17275,OFF-LA-10002034,United States,Camarillo,California,West,14.73,3.0,0.0,7.2177
CA-2015-103072,2015-09-27,2015-09-30,Second Class,HW-14935,OFF-AR-10000127,United States,Detroit,Michigan,Central,16.4,5.0,0.0,4.756
CA-2015-103072,2015-09-27,2015-09-30,Second Class,HW-14935,OFF-PA-10003172,United States,Detroit,Michigan,Central,25.92,4.0,0.0,12.4416
CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,OFF-AR-10001246,United States,San Francisco,California,West,8.82,3.0,0.0,2.5578
CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,OFF-BI-10002026,United States,San Francisco,California,West,62.496,2.0,0.2,21.8736
CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,TEC-AC-10000844,United States,San Francisco,California,West,339.96,4.0,0.0,122.3856
CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,OFF-BI-10001575,United States,San Francisco,California,West,49.568,2.0,0.2,17.3488
CA-2017-154760,2017-01-09,2017-01-13,Standard Class,BP-11290,OFF-BI-10004632,United States,Philadelphia,Pennsylvania,East,274.491,3.0,0.7,-228.7425
US-2017-104437,2017-01-27,2017-01-31,Standard Class,TG-21310,TEC-PH-10000193,United States,New York City,New York,East,137.94,3.0,0.0,35.8644
CA-2017-113075,2017-09-02,2017-09-06,Standard Class,MC-18100,TEC-AC-10003441,United States,Chicago,Illinois,Central,40.68,3.0,0.2,-7.119
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,TEC-PH-10004093,United States,San Francisco,California,West,110.376,3.0,0.2,12.4173
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,OFF-AP-10002998,United States,San Francisco,California,West,151.62,7.0,0.0,50.0346
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,FUR-FU-10000073,United States,San Francisco,California,West,30.8,4.0,0.0,10.164
CA-2017-127397,2017-02-24,2017-02-28,Standard Class,ES-14080,OFF-PA-10001125,United States,Philadelphia,Pennsylvania,East,123.92,5.0,0.2,38.725
CA-2017-127397,2017-02-24,2017-02-28,Standard Class,ES-14080,TEC-AC-10003033,United States,Philadelphia,Pennsylvania,East,1319.8,5.0,0.2,214.4675
CA-2014-157546,2014-07-20,2014-07-22,First Class,RD-19720,OFF-BI-10002498,United States,San Francisco,California,West,89.712,6.0,0.2,30.2778
CA-2014-157546,2014-07-20,2014-07-22,First Class,RD-19720,OFF-PA-10004569,United States,San Francisco,California,West,22.83,3.0,0.0,10.7301
CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,OFF-BI-10002353,United States,Fairfield,Connecticut,East,30.88,2.0,0.0,15.44
CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,OFF-AP-10001564,United States,Fairfield,Connecticut,East,465.16,2.0,0.0,120.9416
CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,OFF-PA-10003673,United States,Fairfield,Connecticut,East,27.12,4.0,0.0,12.4752
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,FUR-FU-10003347,United States,New York City,New York,East,113.6,8.0,0.0,44.304
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,OFF-PA-10001934,United States,New York City,New York,East,12.96,2.0,0.0,6.3504
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,OFF-BI-10000632,United States,New York City,New York,East,69.456,2.0,0.2,22.5732
CA-2014-138737,2014-12-07,2014-12-10,First Class,FP-14320,OFF-AR-10003190,United States,Los Angeles,California,West,8.64,3.0,0.0,2.4192
CA-2016-164924,2016-07-10,2016-07-10,Same Day,EA-14035,TEC-MA-10000904,United States,Philadelphia,Pennsylvania,East,341.991,3.0,0.7,-319.1916
CA-2016-101651,2016-12-24,2016-12-30,Standard Class,SC-20305,FUR-FU-10000771,United States,San Jose,California,West,43.96,7.0,0.0,18.4632
CA-2016-101651,2016-12-24,2016-12-30,Standard Class,SC-20305,OFF-EN-10001990,United States,San Jose,California,West,39.76,7.0,0.0,18.6872
CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,FUR-FU-10002445,United States,Pasadena,California,West,66.36,7.0,0.0,26.544
CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,OFF-BI-10003638,United States,Pasadena,California,West,92.88,6.0,0.2,30.186
CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,FUR-FU-10004864,United States,Pasadena,California,West,24.14,2.0,0.0,7.9662
CA-2017-118892,2017-08-17,2017-08-22,Second Class,TP-21415,FUR-CH-10002024,United States,Philadelphia,Pennsylvania,East,4416.174,9.0,0.3,-630.882
US-2017-151127,2017-05-22,2017-05-25,First Class,RL-19615,OFF-AR-10002445,United States,Los Angeles,California,West,49.56,7.0,0.0,18.8328
CA-2017-145807,2017-02-09,2017-02-13,Standard Class,SB-20170,OFF-ST-10001370,United States,Los Angeles,California,West,354.9,5.0,0.0,17.745
US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,OFF-LA-10000305,United States,Columbus,Ohio,East,15.12,3.0,0.2,4.914
US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,FUR-BO-10001972,United States,Columbus,Ohio,East,302.45,5.0,0.5,-199.617
US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,OFF-ST-10002486,United States,Columbus,Ohio,East,44.672,8.0,0.2,-10.0512
CA-2015-158491,2015-06-04,2015-06-09,Second Class,BP-11155,TEC-AC-10001874,United States,Los Angeles,California,West,119.98,2.0,0.0,35.994
CA-2015-158491,2015-06-04,2015-06-09,Second Class,BP-11155,TEC-AC-10003870,United States,Los Angeles,California,West,989.97,3.0,0.0,395.988
CA-2016-116764,2016-08-27,2016-09-02,Standard Class,EM-13825,OFF-LA-10002473,United States,Hollywood,Florida,South,9.216,4.0,0.2,3.3408
CA-2016-152457,2016-09-12,2016-09-18,Standard Class,SC-20695,OFF-PA-10003790,United States,Roseville,Michigan,Central,68.52,3.0,0.0,31.5192
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-AP-10002684,United States,Superior,Wisconsin,Central,364.74,3.0,0.0,109.422
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,FUR-FU-10001037,United States,Superior,Wisconsin,Central,47.4,5.0,0.0,21.33
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-ST-10000876,United States,Superior,Wisconsin,Central,49.76,4.0,0.0,13.9328
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-AR-10003732,United States,Superior,Wisconsin,Central,5.56,2.0,0.0,1.4456
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-PA-10000994,United States,Superior,Wisconsin,Central,629.1,6.0,0.0,301.968
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-AR-10000940,United States,Superior,Wisconsin,Central,14.7,5.0,0.0,3.969
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-PA-10004888,United States,Superior,Wisconsin,Central,45.36,7.0,0.0,21.7728
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,TEC-PH-10000441,United States,Superior,Wisconsin,Central,125.99,1.0,0.0,35.2772
CA-2017-137001,2017-06-10,2017-06-13,Second Class,GZ-14545,OFF-AR-10001231,United States,Thousand Oaks,California,West,14.7,7.0,0.0,4.116
CA-2017-156363,2017-10-22,2017-10-28,Standard Class,ML-17395,TEC-PH-10003988,United States,Philadelphia,Pennsylvania,East,32.7,5.0,0.4,-6.54
CA-2017-156363,2017-10-22,2017-10-28,Standard Class,ML-17395,OFF-EN-10003068,United States,Philadelphia,Pennsylvania,East,31.68,4.0,0.2,11.088
CA-2017-122056,2017-06-13,2017-06-17,Standard Class,PG-18895,OFF-AR-10004260,United States,Springfield,Virginia,South,181.86,7.0,0.0,50.9208
US-2014-143721,2014-11-23,2014-11-26,Second Class,DK-12835,FUR-CH-10001973,United States,Houston,Texas,Central,155.372,2.0,0.3,-35.5136
CA-2017-122987,2017-08-16,2017-08-16,Same Day,SJ-20215,OFF-BI-10002824,United States,Columbia,Tennessee,South,13.428,3.0,0.7,-11.19
CA-2017-122987,2017-08-16,2017-08-16,Same Day,SJ-20215,OFF-ST-10004950,United States,Columbia,Tennessee,South,67.136,4.0,0.2,-0.8392
CA-2016-133368,2016-01-14,2016-01-20,Standard Class,AG-10675,OFF-PA-10004039,United States,Concord,North Carolina,South,89.568,2.0,0.2,32.4684
CA-2016-133368,2016-01-14,2016-01-20,Standard Class,AG-10675,FUR-FU-10003374,United States,Concord,North Carolina,South,315.776,8.0,0.2,31.5776
CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,FUR-BO-10001918,United States,San Jose,California,West,273.666,2.0,0.15,-12.8784
CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,OFF-AP-10002287,United States,San Jose,California,West,17.48,4.0,0.0,4.5448
US-2016-150357,2016-10-10,2016-10-14,Standard Class,EB-13975,OFF-SU-10004498,United States,Greensboro,North Carolina,South,20.608,2.0,0.2,-4.3792
US-2016-150357,2016-10-10,2016-10-14,Standard Class,EB-13975,OFF-BI-10002557,United States,Greensboro,North Carolina,South,4.095,3.0,0.7,-2.73
CA-2015-144519,2015-11-13,2015-11-17,Standard Class,AW-10930,TEC-PH-10004908,United States,Helena,Montana,West,339.96,5.0,0.2,42.495
CA-2015-144519,2015-11-13,2015-11-17,Standard Class,AW-10930,FUR-FU-10000794,United States,Helena,Montana,West,63.98,7.0,0.0,21.7532
CA-2014-120670,2014-11-02,2014-11-06,Standard Class,JK-16120,TEC-AC-10004171,United States,Fort Lauderdale,Florida,South,799.92,10.0,0.2,239.976
CA-2016-157217,2016-07-19,2016-07-21,First Class,TC-21535,TEC-PH-10002070,United States,San Francisco,California,West,35.984,2.0,0.2,4.498
CA-2016-157217,2016-07-19,2016-07-21,First Class,TC-21535,TEC-AC-10003095,United States,San Francisco,California,West,389.97,3.0,0.0,132.5898
CA-2016-108224,2016-05-14,2016-05-14,Same Day,TH-21235,TEC-AC-10003832,United States,Yuma,Arizona,West,185.528,7.0,0.2,48.7011
CA-2015-162782,2015-02-21,2015-02-27,Standard Class,PW-19240,OFF-BI-10003527,United States,Columbia,Maryland,East,2541.98,2.0,0.0,1270.99
